section,phase,node,order,line_id,key,speaker,condition,norm,fp,nlen
L10 Ryan,picnic,ryan_food_dialogue,31,line:1d491283,a6a744d6d60ec400,Ryan,,cf04119a706e2c45,08b05e07b5566da2,2
L10 Ryan,picnic,ryan_food_dialogue,32,line:8b7915f4,cbe8e4adc9ca52df,Ryan,,5a502f4eceb90eb2,13d5a1194dc1cfb3,9
L10 Ryan,picnic,ryan_food_dialogue,33,line:31281c6d,ca545deecbd9950d,Kobold,,d59cd25625693d1f,c2d9a9194ce1edd6,51
L10 Ryan,picnic,ryan_food_dialogue,34,line:a7181b1a,4a94ef80ae21582a,Kobold,,4914b7bedca049f6,c2d3af196da3c1c6,53
L10 Ryan,picnic,ryan_food_dialogue,35,line:3605a48a,0ea02ee3f0c5673d,Ryan,,3dbae4e155d1215d,0291ae196dc28bb8,41
L10 Ryan,picnic,ryan_food_dialogue,36,line:a035a3fd,58b69c47fed8b38f,Kobold,,72fcab5e8b32dab5,c2d082194dd97f24,40
L10 Ryan,picnic,ryan_food_dialogue,37,line:69dd6a73,3ae2d547c997ca01,Kobold,,11841578c7799181,4381b5194571a532,33
L10 Ryan,picnic,ryan_food_dialogue,38,line:45bc649d,474246952e0d1e50,Ryan,,cf04119a706e2c45,08b05e07b5566da2,2
L10 Ryan,picnic,ryan_food_dialogue,39,line:d38c63ea,ed2ece6040ec8b40,Ryan,,debf57385c5f7559,c2d199194dd8cce0,17
L10 Ryan,picnic,ryan_food_dialogue,40,line:ffed6d04,c0fb8d4f93270198,Ryan,,44df6cda080bfc4f,829925197cd8fb94,31
L10 Ryan,picnic,ryan_food_dialogue,41,line:5c78099a,82767de7e3e22a4a,Ryan,,213ed98c518df9d1,42b92f1965c399b4,27
L10 Ryan,picnic,ryan_food_dialogue,42,line:ca480eed,b423c91f4f75add4,Kobold,,11110b27e40770fb,5297a3194dc0986a,31
L10 Ryan,picnic,ryan_food_dialogue,43,line:e6290003,80c500f9c426d4cc,Kobold,,e4af8b5d09a090e7,4295a7194dd2ed61,40
L10 Ryan,picnic,ryan_food_dialogue,44,line:70190774,1aa7b1c1d5fb1fd6,Ryan,,a6a2729cbf6bcadc,2255801905200c04,6
L10 Ryan,picnic,ryan_food_dialogue,45,line:7734bf93,ec786c9a7656b0f9,Ryan,,8f8d4f2391c840d2,42dda31905e18c31,13
L10 Ryan,picnic,ryan_food_dialogue,46,line:3b6d644d,b356a126e4318643,Ryan,,cf04119a706e2c45,08b05e07b5566da2,2
L10 Ryan,picnic,ryan_food_dialogue,47,line:ad5d633a,028dbc8d077c611f,Ryan,,cf04119a706e2c45,08b05e07b5566da2,2
L10 Ryan,picnic,ryan_food_dialogue,48,line:170c6aa3,ae590830c4c03fd1,Ryan,,adc6269752b7b6e8,42d98e1965f281aa,45
L10 Ryan,picnic,ryan_food_dialogue,49,line:813c6dd4,b4066b4e58df8005,Kobold,,0d3220ff234e52fb,82c8a1194ddbe9a7,30
L10 Ryan,picnic,ryan_food_dialogue,50,line:b4990e3d,8c7e5a49ec8fd685,Kobold,,3773ff73676b27f1,c290ad196deb306a,45
L10 Ryan,picnic,ryan_food_dialogue,51,line:22a9094a,710ea0057247cb51,Ryan,,c355f7493124d0f2,c21186195c40d785,10
L10 Ryan,picnic,ryan_food_dialogue,52,line:0ec807a4,de4d091acdb6059c,Ryan,,9cb1f88be9895fbf,c2c099194d708ca0,28
L10 Ryan,picnic,ryan_food_dialogue,53,line:98f800d3,35e3561cd36f36d6,Ryan,,1e99184e0579efe0,4291b71925f2b5bd,53
L10 Ryan,picnic,ryan_food_dialogue,54,line:09e5bf43,f05160456925af3f,Ryan,,2524d6c3a25231a8,c2c9a8196de2ce18,21
L10 Ryan,picnic,ryan_food_dialogue,55,line:9fd5b834,a01d64fcb9d7d3a5,Kobold,,ff3efd86c82fcb59,02b52d192da29384,38
L10 Ryan,picnic,ryan_food_dialogue,56,line:563d71ba,65691ff38c85e57c,Kobold,,622905c38d9de132,c3d3fe1965f4c838,11
L10 Ryan,picnic,ryan_food_dialogue,57,line:7a5c7f54,d323e565ed8ea749,Ryan,,0cc590080d12b0f5,c2e1af19657e212c,27
L10 Ryan,picnic,ryan_food_dialogue,58,line:ec6c7823,145e6a2d848267cb,Ryan,,a257f437ce2cfbde,4244a5190dea9436,13
L10 Ryan,picnic,ryan_food_dialogue,59,line:c00d76cd,0cc014df7d89d3e1,Ryan,,87b2d37593621138,824483190de32cb0,50
L10 Ryan,picnic,ryan_food_dialogue,60,line:63981253,eea7bdf3ab3f251c,Ryan,,d58dcbc36308dc97,220c21190de29714,8
L10 Ryan,picnic,ryan_food_dialogue,61,line:4ff91cbd,d619413abc4a1de1,Ryan,,24e0abf5c8aa05f0,434014194c48cc80,10
L10 Ryan,picnic,ryan_food_dialogue,62,line:d9c91bca,c2acc8d962a0c936,Ryan,,35bde562c0023467,4253b7192df2c19f,48
L10 Ryan,picnic,ryan_food_dialogue,63,line:48d4a45a,2374bdd10aea40ba,Kobold,,155d351f25765e33,c2488d1965e364ca,57
L10 Ryan,picnic,ryan_food_dialogue,64,line:dee4a32d,58a5e5a5a9482e96,Kobold,,7e090c3a7dfda2bd,c258be1965e3aec2,52
L10 Ryan,picnic,ryan_food_dialogue,65,line:b90f527f,3d14bcafbc3f21c6,Ryan,,46d823f7e893a59a,c29180194df3aca2,59
L10 Ryan,picnic,ryan_food_dialogue,66,line:2f3f5508,882d8b921688234c,Kobold,,f16abc3d9a8cd32b,c250a1194dd96c24,34
L10 Ryan,picnic,ryan_food_dialogue,67,line:a0cb3f78,1ce76f0141c9f53b,Kobold,,59f89200be730fde,037180190d62edf0,13
L10 Ryan,picnic,ryan_food_dialogue,68,line:956e5c91,eeedcdd5eaa13110,Ryan,,11cec6ff17ef7b7a,001f8b1920da1572,8
L10 Ryan,picnic,ryan_food_dialogue,69,line:035e5be6,dcfc67b1e58c5a49,Ryan,,6c10295f15e4f8bd,c2d555195c63c071,14
L10 Ryan,picnic,ryan_food_dialogue,70,line:36fb380f,94ff2c4b836f0aef,Ryan,,ed2996206e53ae28,c29095194c61e8f0,24
L10 Ryan,picnic,ryan_food_dialogue,71,line:8caa3196,abe281ce74304803,Ryan,,2591d7c3ea1e057b,c3d18c192de38e83,25
L10 Ryan,picnic,ryan_food_dialogue,72,line:1a9a36e1,9144d5ad20e5a9e8,Kobold,,24be046f809ae325,42c1a71945e9306c,43
L10 Ryan,picnic,ryan_food_dialogue,73,line:cd9b2a8f,e39b086d1bff71b1,Kobold,,60430aeb7f42a67c,02d1ac192df3eda7,30
L10 Ryan,picnic,ryan_food_dialogue,74,line:0d20d327,1f50e1361eaeacbf,Kobold,,9a59374e8b20efbe,c2d3a7196de18074,32
L10 Ryan,picnic,ryan_food_dialogue,75,line:8b878971,489184ee3c2573f9,Ryan,,08a05161086f15a4,c29ca5196da3ae04,22
L10 Ryan,picnic,ryan_food_dialogue,76,line:1db78e06,28f3547a6af39629,Ryan,,57e8d5a29a8580e5,c299a7194de0b8d8,42
L10 Ryan,picnic,ryan_food_dialogue,77,line:f83e4966,fcd75c87b326482c,Kobold,,d1a27340ce656f91,c2d7bf1945f36d76,27
L10 Ryan,picnic,ryan_food_dialogue,78,line:6e0e4e11,a66a9f98f63d5aaf,Kobold,,8c08a02df55a0d7e,429d87194da88543,25
L10 Ryan,picnic,ryan_food_dialogue,79,line:d45f4788,39619dc71b15dfde,Ryan,,da689956dfd2ddb9,03d5c9194d79781b,13
L10 Ryan,picnic,ryan_food_dialogue,80,line:426f40ff,b2d03d0e5222d95c,Ryan,,b7f4db1abb9a46c8,c213a5196da2f1c1,23
L10 Ryan,picnic,ryan_food_dialogue,81,line:e1fa2461,17c800776b082018,Kobold,,7f0f0f0be0cd91d4,d29382197de5dea7,29
L10 Ryan,picnic,ryan_food_dialogue,82,line:77ca2316,56372773e401e131,Kobold,,8dd65498f6467dda,c2d383196de19c27,44
L10 Ryan,picnic,ryan_food_dialogue,83,line:5bab2df8,97cffb9a377004b2,Ryan,,a5e101f0cc869487,c2b9a01965eb89c6,50
L10 Ryan,picnic,ryan_food_dialogue,84,line:cab69268,50ce0561192b6b01,Ryan,,bc06a7e29fbf0ec2,02b199190dfa2132,39
L10 Ryan,picnic,ryan_food_dialogue,85,line:5c86951f,e823adcc22fd50c2,Kobold,,2a9431b9d7f0c928,029385190da341a2,16
L10 Ryan,picnic,ryan_food_dialogue,86,line:a9980f5e,62e851c911a254bb,Kobold,,b513bc6251b074c1,c2d58119656ae043,29
L10 Ryan,picnic,ryan_food_dialogue,87,line:3fa80829,773c0ce37ffbb546,Ryan,,e960e7f93691bee3,c2b325196da399a4,23
L10 Ryan,picnic,ryan_food_dialogue,88,line:13c906c7,1c6058ce1c7242cf,Ryan,,e188eccf88502c36,c298bb1961f0c814,34
L10 Ryan,picnic,ryan_food_dialogue,89,line:85f901b0,32e4e8851f8ac398,Ryan,,5b1af7339a74812e,82d3a7196df91da0,31
L10 Ryan,picnic,ryan_food_dialogue,90,line:266c652e,0a94f0c3b65c425c,Ryan,,c3c3db9008798354,c293ae1969f88111,38
L10 Ryan,picnic,ryan_food_dialogue,91,line:b05c6259,8c39f31ac476e20e,Kobold,,2d80e9c156e27282,c293a2196df8f9f7,55
L10 Ryan,picnic,ryan_food_dialogue,92,line:0a0d6bc0,db8848bda5df285f,Kobold,,9f603ec76d584f89,d2dba3196ded9837,27
L10 Ryan,picnic,ryan_food_dialogue,93,line:9c3d6cb7,f0394a2181ae8df6,Ryan,,6f5c6cf8d6afbf35,829ba6197dcae1db,21
L10 Ryan,picnic,ryan_food_dialogue,94,line:9b10d450,d48a9423f250312c,Ryan,,d9fa9b3d0a3f0d99,82db27197dc3e0a0,42
L10 Ryan,picnic,ryan_food_dialogue,95,line:7e991330,6eb520b95e8c6388,Kobold,,4120ebe788d68d27,c3ca2419f9e3bfc3,9
L10 Ryan,picnic,ryan_food_dialogue,96,line:e8a91447,c97f0b6b1b436f26,Kobold,,965029484eec7adc,429099194dd363e2,23
L10 Ryan,picnic,ryan_food_dialogue,97,line:52f81dde,6525ecb4cd0f0eea,Ryan,,4e20df3fca3f07d0,475194190c4084e3,10
L10 Ryan,picnic,ryan_food_dialogue,98,line:c4c81aa9,6943d0645de48850,Ryan,,7a936c7ed36294cd,42d19a1945d31160,34
L10 Ryan,picnic,ryan_food_dialogue,99,line:675d7e37,a695d517f16d1719,Kobold,,0142cadad68e1ddd,c2988b197de3c567,19
L10 Ryan,picnic,ryan_food_dialogue,100,line:4b3c70d9,dbeb304df456a424,Kobold,,0bcafea77a412566,c25187194543713e,25
L10 Ryan,picnic,ryan_food_dialogue,101,line:4c11c83e,3c29c25f0a23d26a,Kobold,,9127bc8d81f8f32e,4293a31969c2e3a4,40
L10 Ryan,picnic,ryan_food_dialogue,102,line:bdca3e1b,0911d52bc2d9f70b,Kobold,,1357d9a40298ebc3,02b9211929c2c1a0,10
L10 Ryan,picnic,ryan_food_dialogue,103,line:f16d7940,4aa9ae5f4bbb8541,Ryan,,8fd3f648cdb3654c,c2d1a919657b76d7,41
L10 Ryan,picnic,ryan_food_dialogue,104,line:dd0c77ae,7859d5c981752171,Ryan,,82c273577a1c8fb3,0291e01945a2ba94,24
L10 Ryan,picnic,ryan_food_dialogue,105,line:da21cf49,d8c70d62d0457935,Ryan,,0c03ab6e5788a53d,c2909c19746226e0,36
L10 Ryan,picnic,ryan_food_dialogue,106,line:2bfa396c,97a18e09f3f990c5,Ryan,,1643e31407e6b939,c2c081194d708cb0,21
L10 Ryan,picnic,ryan_food_dialogue,107,line:91ab30f5,fac3f85c3c835445,Ryan,,eb172c4fee51705f,5299a7194db8b1dd,42
L10 Ryan,picnic,ryan_food_dialogue,108,line:079b3782,37e125daa86112bd,Ryan,,e1356a6084362708,c2d18f1965f21509,52
L10 Ryan,picnic,ryan_food_dialogue,109,line:a40e531c,120807e0d30c65d5,Kobold,,677dcf9393a62888,d2db83196de19c37,39
L10 Ryan,picnic,ryan_food_dialogue,110,line:323e546b,94ddf87d22b36d07,Kobold,,ee946c8b17602aff,c29b8f196de7b07b,43
L10 Ryan,picnic,ryan_food_dialogue,111,line:886f5df2,02ca8c073be8669d,Ryan,,282ae9be7ccbfb98,8293a4190ddac09e,22
L10 Ryan,picnic,Ryan_grab_basket,1,line:9be63f47,3276ca6f923e3a2e,Ryan,,a98205575172b3d3,00d3021925e985a2,32
L10 Ryan,picnic,Ryan_grab_basket,2,line:0dd63830,1790d1bc285d158f,Kobold,,fb5bd4860bb48609,5a12a519699bb5a6,19
L10 Ryan,picnic,Ryan_grab_basket,3,line:f0427bb9,fab7cff668586c9b,Kobold,,379c2e273e09cb58,82d083194d5af5db,21
L10 Ryan,picnic,Ryan_grab_basket,4,line:66727cce,3f519f6990d85e4d,Ryan,,7f724e841a8cdf48,c2f4a71965ebbca6,51
L10 Ryan,picnic,Ryan_grab_basket,5,line:4a137220,38953523aa1d8dc9,Ryan,,75e51d5c0481557f,c2d286196de3ada6,59
L10 Ryan,picnic,Ryan_grab_basket,6,line:dc237557,f44e62ce0d92a9c3,Ryan,,89eb8ec10676934a,4290891945ebb0f2,49
L10 Ryan,picnic,Ryan_grab_basket,7,line:7fb611c9,dbe7ccbf37aed06a,Kobold,,191ab7a1525282ae,02d1a7190db0d587,32
L10 Ryan,picnic,Ryan_grab_basket,8,line:c5e71850,96082d9f598cc1db,Kobold,,fe1152b37f8ca650,c2cba419e530cd1f,23
L10 Ryan,picnic,Ryan_grab_basket,9,line:e98616be,5be9d07e2e19a321,Ryan,,7abe8cd76a85fe94,98f37d1969bb2544,7
L10 Ryan,picnic,Ryan_grab_basket,10,line:53d71f27,eea2772cf2ab51f9,Ryan,,5ed2d4cc75a15763,c2f2ad19659932cc,10
L10 Ryan,picnic,Ryan_grab_basket,11,line:54faa7c0,5da686787e870bc2,Ryan,,3853195443916423,02998a1925c2986e,20
L10 Ryan,picnic,Ryan_grab_basket,12,line:c2caa0b7,dfdd49c96bf70312,Ryan,,150165a57e1fd9b7,42d1b51969f86424,30
L10 Ryan,picnic,Ryan_grab_basket,13,line:274367d7,7efd9697b321d608,Ryan,,8c65aa151d3bac10,c2938e196df2e104,55
L10 Ryan,picnic,Ryan_grab_basket,14,line:b17360a0,414c0f3bb81740f3,Ryan,,8b3d21d088b9f3a0,4310801945c18cb0,18
L10 Ryan,picnic,Ryan_grab_basket,15,line:0b226939,097832ea20a37b63,Kobold,,50da6f9adfb13d1a,c29493196dd3a4f1,15
L10 Ryan,picnic,Ryan_grab_basket,16,line:3e870ad0,b8a4a2d6c54c16d8,Kobold,,b825d7019d825226,b568851979a4cf55,3
L10 Ryan,picnic,Ryan_grab_basket,17,line:9d126e4e,460dbc14c8f22914,Ryan,,f23717e6dd3e3689,c29d901959f2a56c,15
L10 Ryan,picnic,Ryan_grab_basket,18,line:a8b70da7,6e1aac9408968a3c,Ryan,,528244dfbdfc1ea4,42a081194ddfa4fc,28
L10 Ryan,picnic,Ryan_grab_basket,19,line:12e6043e,fe3e5d4e4925ddb6,Ryan,,179e6c6acbd5b9cb,1880d719218a95b5,8
L10 Ryan,picnic,Ryan_grapes_dialog,1,line:418498cf,46ca5d912bed1dcc,Kobold,$food_number,8b3d893c28c5d25a,c21c831964e19ce6,24
L10 Ryan,picnic,Ryan_grapes_dialog,2,line:13ca0a74,33f099ac348159d4,Kobold,$food_number,a6be79395a748c38,c2c1cf1945c3e4bc,40
L10 Ryan,picnic,Ryan_grapes_dialog,3,line:d7b49fb8,174343e1e975e68b,Ryan,$food_number,e217e7e4e757c972,c2f1ac194ce3ff21,45
L10 Ryan,picnic,Ryan_grapes_dialog,4,line:b05f6eea,976fdc62e4cbffcf,Kobold,$food_number,e4dc61944192ae82,42008f1945c235f0,14
L10 Ryan,picnic,Ryan_grapes_dialog,5,line:a99b03ed,8e4f1f66ab3b3860,Kobold,$food_number,84cfc05d7e28640b,c218941961513960,14
L10 Ryan,picnic,Ryan_grapes_dialog,6,line:266f699d,d053df82397c2f86,Ryan,$food_number,f54a64f521ec4764,c6fd9f1945e0b7e5,15
L10 Ryan,picnic,Ryan_grapes_dialog,7,line:9c3e6004,c994875a9f5c8520,Ryan,$food_number,3595f55e08fd13f1,5217a51925e3b9a5,37
L10 Ryan,picnic,Ryan_grapes_dialog,8,line:0a0e6773,025e9c74601a1a65,Ryan,$food_number,7eafa6c88dcc86db,c2538c1945e7c490,48
L10 Ryan,picnic,Ryan_grapes_dialog,9,line:3fab049a,b689b40a79b968df,Ryan,$food_number,af749d39ba749546,0237a6193dd199a0,21
L10 Ryan,picnic,Ryan_grapes_dialog,10,line:85fa0d03,8d834797bd163119,Ryan,$food_number,998c3312a1a57bb2,c2c3a11965f100c0,32
L10 Ryan,picnic,Ryan_grapes_dialog,11,line:82d7b5e4,27935fd7477eba77,Ryan,$food_number,87edf3462f6c5e67,8205a8194c1151c0,8
L10 Ryan,picnic,Ryan_grapes_dialog,12,line:14e7b293,0b71d27200d13a33,Kobold,$food_number,2744ccd10c7533bd,08a95f07b55050a7,2
L10 Ryan,picnic,Ryan_grapes_dialog,13,line:4b3f7c6a,47252f2c75dea9ef,Kobold,$food_number,b37acbffea18ac32,1231ba1929c7deef,15
L10 Ryan,picnic,Ryan_grapes_dialog,14,line:f16e75f3,5af35db6f8fe39ad,Ryan,$food_number,a7722b765d15608d,42a0d318404014b8,4
L10 Ryan,picnic,Ryan_grapes_dialog,15,line:675e7284,79436a008466d243,Ryan,$food_number,74897309b913a18f,c2d9a41904e62382,17
L10 Ryan,picnic,Ryan_grapes_dialog,16,line:dd0f7b1d,49e7a64aec55ff2a,Ryan,$food_number,4a70d92ad99bea34,c2d3fe1965f2a2cc,43
L10 Ryan,picnic,Ryan_grapes_dialog,17,line:e8aa18f4,5f82b968ccbb4aaa,Ryan,$food_number,3553fa589ac90861,c2a1851945e02c4c,33
L10 Ryan,picnic,Ryan_grapes_dialog,18,line:7e9a1f83,f9a3f85545840310,Ryan,$food_number,80feeaadecee5eee,c2c69d194ccbf524,27
L10 Ryan,picnic,Ryan_grapes_dialog,19,line:c4cb161a,53494acb38981cff,Ryan,$food_number,bd0b88a44875e931,c3b4a4194de3d0ee,50
L10 Ryan,picnic,Ryan_grapes_dialog,20,line:52fb116d,77e53d1b1d33b9f0,Ryan,$food_number,b045b2b3dc7c6acc,c2b0871945c3e98c,40
L10 Ryan,picnic,Ryan_ham_dialog,1,line:202fce0c,cb2d2f80636d8a49,Kobold,$food_number,72808fed143deef4,82d9eb1965e1eff2,13
L10 Ryan,picnic,Ryan_ham_dialog,2,line:c0e34d36,523a9690a00a7803,Kobold,$food_number,edeadf67d9d3bbaf,c2d1ae1965f2c936,37
L10 Ryan,picnic,Ryan_ham_dialog,3,line:b132719c,618839c9ee1f8a65,Ryan,$food_number,94a8046d18387ceb,06b433191763b0ad,7
L10 Ryan,picnic,Ryan_ham_dialog,4,line:270276eb,5b917e0078e6beb0,Ryan,$food_number,2f3f5226d0ab0066,c2919c1945e1fbb2,25
L10 Ryan,picnic,Ryan_ham_dialog,5,line:4f172746,7a41a3b5d6e1acf7,Kobold,$food_number,68026903757ab38d,c2c2a4196decdd1e,27
L10 Ryan,picnic,Ryan_ham_dialog,6,line:f5462edf,846f850b875979d4,Kobold,$food_number,e0e80c41b03cbd7a,535584194d71dcc0,9
L10 Ryan,picnic,Ryan_ham_dialog,7,line:d9272031,f7d4b26ff67eee38,Ryan,$food_number,4562384236c8c104,c2d78d194cb614cb,11
L10 Ryan,picnic,Ryan_ham_dialog,8,line:637629a8,b86257f47d85426e,Ryan,$food_number,4db1ab7039dbf837,c2a1841965c0eccc,33
L10 Ryan,picnic,Ryan_ham_dialog,9,line:56d34a41,a165524a35a75706,Ryan,$food_number,0ad4126e0cf0199b,02b8a51965d9a0c3,18
L10 Ryan,picnic,Ryan_ham_dialog,10,line:7ab244af,db22d9512845d515,Ryan,$food_number,de2ce576ee9e9329,c203ad194d61ec6c,30
L10 Ryan,picnic,Ryan_ham_dialog,11,line:ec8243d8,a5af381d1ec66e2a,Ryan,$food_number,cd79a5cea6a4ae82,c2d38e1965f1e57c,51
L10 Ryan,picnic,Ryan_ham_dialog,12,line:7d9ffc48,180983e0a4f4e327,Ryan,$food_number,e894817190958ae6,c273871945d0d2e4,30
L10 Ryan,picnic,Ryan_melon_dialog,1,line:8f598864,e1d0d09daa3129d9,Ryan,$food_number,1515ae3f551898e9,42588b1945f1dc32,27
L10 Ryan,picnic,Ryan_melon_dialog,2,line:19698f13,8725851a4492f86f,Kobold,$food_number,dff588757b9a3410,4280ac19646ad434,34
L10 Ryan,picnic,Ryan_melon_dialog,3,line:c0161bbc,991947f3461b26a7,Kobold,$food_number,9b7dfb07ff9f9b6b,42d815194df400b0,16
L10 Ryan,picnic,Ryan_melon_dialog,4,line:7a471225,7d20121dc2fa0757,Ryan,$food_number,eeafeb035a0386b8,e71c0419012f0da6,6
L10 Ryan,picnic,Ryan_melon_dialog,5,line:ec771552,41f87d2c55073e29,Ryan,$food_number,c4b75f357185d7b7,1a04b81921c6ed99,5
L10 Ryan,picnic,Ryan_melon_dialog,6,line:56261ccb,4fafd5a0c9f29d5f,Ryan,$food_number,d81ee5c8ee44b068,4299a5196deab9e2,54
L10 Ryan,picnic,Ryan_melon_dialog,7,line:63837f22,dc8488830f9d7192,Ryan,$food_number,20d7c141b899bc65,02f18f1961f1e878,35
L10 Ryan,picnic,Ryan_melon_dialog,8,line:f5b37855,7dedd07a7558afa9,Ryan,$food_number,73fd1b11bdc9e653,42bba7196de6af8a,29
L10 Ryan,picnic,Ryan_melon_dialog,9,line:4fe271cc,8b4a775ae776722a,Kobold,$food_number,b8f92db3d80a29f5,1a3102190081000e,4
L10 Ryan,picnic,Ryan_melon_dialog,10,line:deffce5c,ef03f59f06da8fa4,Kobold,$food_number,8ea2499a99829139,c2f6a5190df3a411,39
L10 Ryan,picnic,Ryan_melon_dialog,11,line:d9d276bb,4fc09f2d61d5cc43,Ryan,$food_number,948eb67600d3ad84,c2e19c195577fdf5,41
L10 Ryan,picnic,Ryan_melon_dialog,12,line:48cfc92b,032ea150ccdf88be,Ryan,$food_number,b9da19e91a4b093e,c3928e196571c119,13
L10 Ryan,picnic,Ryan_melon_dialog,13,line:3b76093c,aad3715a2f685dc3,Ryan,$food_number,26955799ef04c6c4,c293841965f0a8b1,32
L10 Ryan,picnic,Ryan_melon_dialog,14,line:ad460e4b,b0a73a78b7d9045b,Kobold,$food_number,a495a4b86c1eac64,8004081870001a80,4
L10 Ryan,picnic,Ryan_melon_dialog,15,line:22b2643b,1b4b607607b8c988,Kobold,$food_number,54580e5239f5a9ae,82189c19546b66bb,11
L10 Ryan,picnic,Ryan_melon_dialog,16,line:171707d2,30ff5a696a0def56,Ryan,$food_number,1d9fda0250ddbedf,07f1601917543be7,3
L10 Ryan,picnic,Ryan_melon_dialog,17,line:812700a5,ab5df625bc76dbd4,Ryan,$food_number,e3b0c44298fc1c14,0000000000000000,0
L10 Ryan,picnic,Ryan_melon_dialog,18,line:b482634c,901c77872c53d308,Ryan,$food_number,bcd9ede5d4562631,c29520197cacecd0,15
L10 Ryan,jerkoff,Ryan_4_JerkOff_Start,1,line:c35b717a,2d434662c42f6a6c,Ryan,,cfbe77dc00d429e7,c28284196de2d739,33
L10 Ryan,jerkoff,Ryan_4_JerkOff_Start,2,line:5246ceea,031703a96ac0df8c,Ryan,,fba84268aef633d2,8298211929c38dda,11
L10 Ryan,cum,Ryan_4_Cum,1,line:45507089,3b1c48772bd5889e,Ryan,,4f95a202ba5b2231,c2918d194df12c32,46
L10 Ryan,mount_start,Ryan_4_Mount_Start,1,line:4b93b009,2f31dcbcaa980550,Ryan,,a390a2332ec328ce,4291a51945e1ed3e,55
L10 Ryan,mount_finish,Ryan_4_Mount_Finish,1,line:d2ba8ba9,833d21b8cd952764,Ryan,,f21e1342ba36d887,c2979c194deb7862,35
L11 Conrad,intro,Conrad_Intro_4,1,line:8f64adc0,a67959dc39353129,Conrad,,084693a59d4530a1,42018a1961f0410f,31
L11 Conrad,intro,Conrad_Intro_4,2,line:1954aab7,c1a949184675fa92,Conrad,,2939dfbaac7a84a7,42c1a61955cbdf3c,30
L11 Conrad,intro,Conrad_Intro_4,3,line:bac1ce29,60f8f02dd7a80d00,Kobold,,60f8f02dd7a80d00,42899f1965c378ea,26
L11 Conrad,intro,Conrad_Intro_4,4,line:2cf1c95e,6e98155abad655c3,Kobold,,6e98155abad655c3,428db31965d33822,28
L11 Conrad,intro,Conrad_Intro_4,5,line:96a0c0c7,9cf9d4fc71363f68,Kobold,,9cf9d4fc71363f68,428db31965d1f942,26
L11 Conrad,intro,Conrad_Intro_4,6,line:0090c7b0,67beed0c39e205b4,Kobold,,d0a16d257c0675ee,8204a71921432429,10
L11 Conrad,intro,Conrad_Intro_4,7,line:8ebd442e,d22e2236304b2ef0,Kobold,,6548a494114722a9,121483190dfa0590,30
L11 Conrad,intro,Conrad_Intro_4,8,line:a2b4acea,6183e901a5a22ddc,Kobold,,d0a16d257c0675ee,8204a71921432429,10
L11 Conrad,intro,Conrad_Intro_4,9,line:918d7820,3c0eb60cca3b1422,Conrad,,b07212c4723e9569,0211211931d9f05b,13
L11 Conrad,intro,Conrad_Intro_4,10,line:07bd7f57,ad13467d89f77645,Conrad,,b777ea536dd92f8c,cac2a7196dba4518,18
L11 Conrad,intro,Conrad_Intro_4,11,line:6c193ba9,25aab860a8266c4c,Conrad,,864e784261184dc0,c291ab1965c78f18,58
L11 Conrad,intro,Conrad_Intro_4,12,line:fa293cde,42e1b9a73c953f33,Kobold,,bde95c0f244d6eb2,52d1aa194de1dda1,31
L11 Conrad,intro,Conrad_Intro_4,13,line:e3ed51d9,be118711068118d5,Kobold,,3a8bcba0b6b195a9,125ea71925a20080,28
L11 Conrad,intro,Conrad_Intro_4,14,line:cf8c5f37,a4008861bf24c47d,Kobold,,659189448fabdc1a,4251861945d38df0,31
L11 Conrad,intro,Conrad_Intro_4,15,line:40783547,a951e05bf8506af1,Conrad,,e13fb53a594fa513,8a89af19611dd5c4,7
L11 Conrad,intro,Conrad_Intro_4,16,line:d6483230,ab5df625bc76dbd4,Conrad,,e3b0c44298fc1c14,0000000000000000,0
L11 Conrad,intro,Conrad_Intro_4,17,line:75dd56ae,765af85f1bd7eafe,Conrad,,adc93c5e38a805fa,e737bc19055027cc,7
L11 Conrad,intro,Conrad_Intro_4,18,line:59bc5840,199e91c738a75b4c,Conrad,,cf0966434695ac9f,c289e5196fc60902,15
L11 Conrad,intro,Conrad_Intro_4,19,line:5e91e0a7,926069483fd35835,Conrad,,e01a6bad7b740e8b,42d9a11905d3eef2,45
L11 Conrad,intro,Conrad_Intro_4,20,line:c8a1e7d0,8c9dc9229a7630ce,Conrad,,7240152b9579a2e8,4291a1194dd15a22,58
L11 Conrad,intro,Conrad_Intro_4,21,line:2d2820b0,3ee865676f6e4c99,Kobold,,5c1d9cd1c2c1082d,9215291971aa1ac4,7
L11 Conrad,intro,Conrad_Intro_4,22,line:a2dc4ac0,5fae46a5c8669c29,Kobold,,a559feab9c6bb836,c29982194de49e97,24
L11 Conrad,intro,Conrad_Intro_4,23,line:bb1827c7,daa08f627cbbfb9e,Conrad,,08386dc0a76768c9,5295a7192da8ece6,28
L11 Conrad,intro,Conrad_Intro_4,24,line:01492e5e,20ee725c28fb397e,Conrad,,da3126bc59e6e5be,429387194de02302,25
L11 Conrad,intro,Conrad_Intro_4,25,line:97792929,374fe9cc22a15007,Kobold,,ea39e39fa1719d45,c29383194da49907,26
L11 Conrad,intro,Conrad_Intro_4,26,line:34ec4db7,f51bead488e14b65,Conrad,,a6a2729cbf6bcadc,2255801905200c04,6
